,id,candidate_name,cpf,nine_cpf_digit,address_initials_state,state_group,same_state
388,213,Garv_Lody,79158153268,2,MT,"AC, AM, AP, PA, RO, RR",False
389,107,Yoko_Antonutti,89000458650,6,PA,MG,False
390,325,Kimmy_Edscer,59349722607,6,PA,MG,False
391,187,Ellary_Cartmill,82684283508,5,PA,"BA, SE",False
392,67,Giusto_Corain,25903259758,7,PA,"ES, RJ",False
393,775,Diego_Andrys,6765287590,9,PA,"PR, SC",False
394,722,Bennett_Pawels,16754630930,9,PA,"PR, SC",False
395,91,Ara_Carrabot,3702171797,9,PA,"PR, SC",False
396,91,Ara_Carrabot,3702171797,9,PA,"PR, SC",False
397,223,Abra_Chazotte,66272990464,4,PA,"AL, PB, PE, RN",False
398,612,Nicki_Strut,148116264,4,PA,"AL, PB, PE, RN",False
399,163,Gerrard_Lucas,564661961,1,SP,"DF, GO, MS, MT, TO",False
400,133,Idalina_Weston,50178637610,6,PB,MG,False
401,74,Sande_Lapthorne,63293747671,6,PB,MG,False
402,111,Grantham_Sivewright,43320388002,0,PB,RS,False
403,908,Vivyanne_Yurocjkin,148897908,8,PB,SP,False
404,373,Odessa_McCartan,84537836830,8,PB,SP,False
405,894,Kyrstin_De'Ath,87045802811,8,PB,SP,False
406,584,Broddie_D'eye,9892273753,5,PB,"BA, SE",False
407,584,Broddie_D'eye,9892273753,5,PB,"BA, SE",False
408,474,Spence_Aiskovitch,87388455558,5,PB,"BA, SE",False
409,32,Artie_Yeates,12152364503,5,PB,"BA, SE",False
410,227,Roman_Bockman,15511438790,7,PB,"ES, RJ",False
411,886,Oliviero_Grocock,82595700766,7,PB,"ES, RJ",False
412,501,Ilene_Frawley,97774275908,9,PB,"PR, SC",False
413,553,Wheeler_Lillegard,33641362970,9,PB,"PR, SC",False
414,356,Ebenezer_Leman,32272685900,9,PB,"PR, SC",False
415,389,Royal_Bullingham,54046001364,3,PB,"CE, MA, PI",False
416,119,Alistair_MacLaig,78195782388,3,PB,"CE, MA, PI",False
417,985,Laurianne_Asprey,61793887179,1,SP,"DF, GO, MS, MT, TO",False
418,734,Erin_Hinckes,20059946180,1,SP,"DF, GO, MS, MT, TO",False
419,3,Priscilla_Prickett,37166330112,1,PB,"DF, GO, MS, MT, TO",False
420,593,Frederick_Kupka,53047328129,1,PB,"DF, GO, MS, MT, TO",False
421,3,Priscilla_Prickett,37166330112,1,PB,"DF, GO, MS, MT, TO",False
422,909,Vincent_Billin,25030001182,1,PB,"DF, GO, MS, MT, TO",False
423,179,Evelyn_Kaminski,89635808143,1,PB,"DF, GO, MS, MT, TO",False
424,10,Randene_Gilders,93376672156,1,PB,"DF, GO, MS, MT, TO",False
425,35,Heida_Treker,68824927270,2,PB,"AC, AM, AP, PA, RO, RR",False
426,782,Matthieu_Schleicher,80850708206,2,PB,"AC, AM, AP, PA, RO, RR",False
427,336,Vanessa_Allsep,15201281265,2,PB,"AC, AM, AP, PA, RO, RR",False
428,336,Vanessa_Allsep,15201281265,2,PB,"AC, AM, AP, PA, RO, RR",False
429,678,Andee_Leney,35966344230,2,PB,"AC, AM, AP, PA, RO, RR",False
430,248,Phillida_Steet,50169787605,6,PE,MG,False
431,541,Leigh_Boodle,2700744063,6,PE,MG,False
432,745,Flore_Beininck,95912175600,6,PE,MG,False
433,906,Charlene_Simmgen,35549455609,6,PE,MG,False
434,788,Leisha_Skelhorn,20068996004,0,PE,RS,False
435,222,Kristien_Huddleston,67441420032,0,PE,RS,False
436,199,Barbabas_Pendre,59210809009,0,PE,RS,False
437,590,Ajay_Lacey,46335757087,0,PE,RS,False
438,792,Carley_Emmitt,84691711007,0,PE,RS,False
439,945,Anabella_Colgrave,54672369030,0,PE,RS,False
440,969,Debora_Forcade,64888115842,8,PE,SP,False
441,104,Henrie_Georgeou,94827007837,8,PE,SP,False
442,415,Wright_Stelle,33916199889,8,PE,SP,False
443,923,Jessa_Coalburn,51001629884,8,PE,SP,False
444,374,Doy_Garnsey,43297801867,8,PE,SP,False
445,475,Mead_Heers,28804798866,8,PE,SP,False
446,617,Concettina_Garham,67250730851,8,PE,SP,False
447,789,Kayle_Klampt,64293689800,8,PE,SP,False
448,689,Rubetta_Miliffe,75576700511,5,PE,"BA, SE",False
449,731,Marilyn_Dowglass,99197402508,5,PE,"BA, SE",False
450,853,Laura_Granger,81331327547,5,PE,"BA, SE",False
451,381,Bernelle_Wannan,38317239586,5,PE,"BA, SE",False
452,795,Zollie_Tubby,56751952708,7,PE,"ES, RJ",False
453,33,Lorant_Rigts,7252379370,7,PE,"ES, RJ",False
454,379,Nathalia_Walework,82764515782,7,PE,"ES, RJ",False
455,123,Milena_Vondruska,88115115770,7,PE,"ES, RJ",False
456,296,Normand_Osbidston,14385214727,7,PE,"ES, RJ",False
457,322,Maire_Faires,73871376760,7,PE,"ES, RJ",False
458,925,Candice_Galilee,41430959983,9,PE,"PR, SC",False
459,169,Guillermo_Cotgrave,87163957947,9,PE,"PR, SC",False
460,522,Susan_Matuszinski,7374291191,9,PE,"PR, SC",False
461,742,Siward_Gallard,60919098940,9,PE,"PR, SC",False
462,860,Aubrey_Manwell,71453934928,9,PE,"PR, SC",False
463,521,Monroe_Merrall,25046118971,9,PE,"PR, SC",False
464,185,Dukey_Esley,71853068926,9,PE,"PR, SC",False
465,739,Hendrika_Meers,24837470947,9,PE,"PR, SC",False
466,790,Pattin_Bolderoe,86697608358,3,PE,"CE, MA, PI",False
467,504,Andeee_Rubra,84573418393,3,PE,"CE, MA, PI",False
468,885,Dino_Darlow,75183643369,3,PE,"CE, MA, PI",False
469,469,Candace_Charter,8723278331,3,PE,"CE, MA, PI",False
470,441,Floyd_Conant,84132247139,1,SP,"DF, GO, MS, MT, TO",False
471,634,Cullen_Hatrey,10878912134,1,PE,"DF, GO, MS, MT, TO",False
472,836,Ronny_Hanbridge,18795121145,1,PE,"DF, GO, MS, MT, TO",False
473,308,Bartlett_Tison,39715421237,2,PE,"AC, AM, AP, PA, RO, RR",False
474,265,Celestia_Barns,50483797219,2,PE,"AC, AM, AP, PA, RO, RR",False
475,545,Mabel_Walewski,35604064203,2,PE,"AC, AM, AP, PA, RO, RR",False
476,446,Caria_Grasner,16997674240,2,PE,"AC, AM, AP, PA, RO, RR",False
477,912,Greggory_Rogge,17135929241,2,PE,"AC, AM, AP, PA, RO, RR",False
478,421,Shelia_Waleworke,69959766659,6,PI,MG,False
479,4,Leroi_Spinello,86876744655,6,PI,MG,False
480,278,Hewitt_Pethick,2383890901,0,PI,RS,False
481,712,Ephrem_Reinert,65754477082,0,PI,RS,False
482,81,Jacobo_Henryson,85163453513,5,PI,"BA, SE",False
483,122,Clary_Pealing,76395162934,9,PI,"PR, SC",False
484,832,Amble_Warrender,28377639939,9,PI,"PR, SC",False
485,944,Gale_Buttel,11171607180,1,SP,"DF, GO, MS, MT, TO",False
486,221,Galvin_Shmyr,80837723132,1,SP,"DF, GO, MS, MT, TO",False
487,473,Aidan_Enderlein,61169552153,1,SP,"DF, GO, MS, MT, TO",False
488,387,Mirelle_Ife,68848335136,1,SP,"DF, GO, MS, MT, TO",False
489,427,Jyoti_Sanja,57692053421,4,PI,"AL, PB, PE, RN",False
490,673,Alleen_Kusick,29205371130,1,PI,"DF, GO, MS, MT, TO",False
491,849,Claudian_Rowe,31989885276,2,PI,"AC, AM, AP, PA, RO, RR",False
492,964,Kinny_Kelwaybamber,65628954217,2,PI,"AC, AM, AP, PA, RO, RR",False
493,654,Lyman_Samways,1633043860,6,PR,MG,False
494,54,Nicolas_Carrabot,11029745609,6,PR,MG,False
495,155,Dion_Allaker,4927665763,6,PR,MG,False
496,120,Currey_McDade,19776440665,6,PR,MG,False
497,182,Jenifer_Gianelli,48686747655,6,PR,MG,False
498,735,Kandy_McLaughlin,58567681677,6,PR,MG,False
499,77,Catlee_Richfield,76060216609,6,PR,MG,False
500,205,Ric_Tiley,45883535607,6,PR,MG,False
501,206,Pate_Stivey,73258442045,0,PR,RS,False
502,396,Gibb_Prestidge,4270577606,0,PR,RS,False
503,242,Marty_Jandak,78874577001,0,PR,RS,False
504,22,Gav_Kacheller,44438847001,0,PR,RS,False
505,485,Elberta_Monkton,91483558010,0,PR,RS,False
506,147,Timmy_Waymont,26248379068,0,PR,RS,False
507,548,Adeline_Jopson,30258056096,0,PR,RS,False
508,500,Upton_Scotson,80541138030,0,PR,RS,False
509,921,Morton_Flack,16132617051,0,PR,RS,False
510,846,Dacey_Leddie,11073431002,0,PR,RS,False
511,529,Ambrosio_Godsil,72265711020,0,PR,RS,False
512,917,Lydon_Gilhooley,111821800,0,PR,RS,False
513,990,Hallsy_Ruddiforth,92744003069,0,PR,RS,False
514,345,Giustino_Westnedge,9010879801,0,PR,RS,False
515,15,Hobart_Musto,8641408789,8,PR,SP,False
516,639,Deni_Sole,76302519802,8,PR,SP,False
517,139,Linell_Stonall,77512351879,8,PR,SP,False
518,783,Stephine_Narrie,93866036833,8,PR,SP,False
519,207,Kurtis_Goring,99573792834,8,PR,SP,False
520,905,Margie_Phythien,80510563880,8,PR,SP,False
521,486,Parry_Isworth,65720241566,5,PR,"BA, SE",False
522,801,Augustus_Jacobovitch,74839218544,5,PR,"BA, SE",False
523,303,Alford_Firsby,62131861583,5,PR,"BA, SE",False
524,344,Cassie_Easman,79806553543,5,PR,"BA, SE",False
525,690,Cleve_Bason,58554010736,7,PR,"ES, RJ",False
526,728,Torie_Painten,41409397700,7,PR,"ES, RJ",False
527,306,Haleigh_Abrams,90201476762,7,PR,"ES, RJ",False
528,382,Aristotle_Monget,67223847131,1,SP,"DF, GO, MS, MT, TO",False
529,559,Cass_Bunston,14752108178,1,SP,"DF, GO, MS, MT, TO",False
530,716,Kym_Wrixon,31610928130,1,SP,"DF, GO, MS, MT, TO",False
531,997,Boote_Downse,34834927121,1,SP,"DF, GO, MS, MT, TO",False
532,13,Clayborne_Charteris,46878512158,1,SP,"DF, GO, MS, MT, TO",False
533,219,Gasper_Grabbam,16799810130,1,SP,"DF, GO, MS, MT, TO",False
534,663,Averill_Larsen,95265239383,3,PR,"CE, MA, PI",False
535,835,Celene_Denmead,74921579326,3,PR,"CE, MA, PI",False
536,763,Olvan_Perche,78367657330,3,PR,"CE, MA, PI",False
537,470,Herman_Jouen,23284939393,3,PR,"CE, MA, PI",False
538,360,Nollie_Bessett,2089121939,3,PR,"CE, MA, PI",False
539,935,Editha_Lovewell,65062436354,3,PR,"CE, MA, PI",False
540,299,Westleigh_Rickard,69515310300,3,PR,"CE, MA, PI",False
541,977,Consalve_Drinan,5034749831,3,PR,"CE, MA, PI",False
542,366,Cherice_Roggers,22731486317,3,PR,"CE, MA, PI",False
543,196,Toni_Haddington,57878785317,3,PR,"CE, MA, PI",False
544,895,Claire_Godman,2794795147,4,PR,"AL, PB, PE, RN",False
545,915,Ignace_Sirmond,34388460478,4,PR,"AL, PB, PE, RN",False
546,986,Susanna_Deal,93574402406,4,PR,"AL, PB, PE, RN",False
547,407,Wilhelm_Brauner,70545619459,4,PR,"AL, PB, PE, RN",False
548,88,Gib_Robertsen,68183752438,4,PR,"AL, PB, PE, RN",False
549,267,Dalston_Burniston,92930677490,4,PR,"AL, PB, PE, RN",False
550,929,Rollins_Newcomen,25172295119,1,PR,"DF, GO, MS, MT, TO",False
551,632,Aviva_McCalum,39801756187,1,PR,"DF, GO, MS, MT, TO",False
552,362,Bidget_Jouen,15374579185,1,PR,"DF, GO, MS, MT, TO",False
553,667,Morry_Kenway,65113110159,1,PR,"DF, GO, MS, MT, TO",False
554,772,Ted_Oxherd,48735579170,1,PR,"DF, GO, MS, MT, TO",False
555,563,Tate_Bernat,67834891162,1,PR,"DF, GO, MS, MT, TO",False
556,320,Karyn_Deeman,77713788204,2,PR,"AC, AM, AP, PA, RO, RR",False
557,538,Trudi_Gypps,4211472020,2,PR,"AC, AM, AP, PA, RO, RR",False
558,181,Eadmund_Nadin,3928626620,2,PR,"AC, AM, AP, PA, RO, RR",False
559,709,Budd_Stow,64589650282,2,PR,"AC, AM, AP, PA, RO, RR",False
560,165,Marlie_Maffione,12866607260,2,PR,"AC, AM, AP, PA, RO, RR",False
561,290,Chrotoem_Bluck,77258489240,2,PR,"AC, AM, AP, PA, RO, RR",False
562,82,Morgan_Potts,52525616219,2,PR,"AC, AM, AP, PA, RO, RR",False
563,660,Timoteo_Savile,19054177640,6,RJ,MG,False
564,490,Lila_Hiscoe,68126274611,6,RJ,MG,False
565,872,Gayle_Fardoe,83981576667,6,RJ,MG,False
566,855,Torrin_Sunter,7881198508,0,RJ,RS,False
567,968,Hirsch_Kilrow,66349996003,0,RJ,RS,False
568,93,Gabriela_Bernaciak,59174481088,0,RJ,RS,False
569,683,Tuckie_MacAnellye,40086768050,0,RJ,RS,False
570,994,Bobina_Ruusa,3507018900,0,RJ,RS,False
571,487,Bradley_Viccary,4981657102,0,RJ,RS,False
572,586,Justino_Uglow,35996209039,0,RJ,RS,False
573,183,Malanie_Jorgensen,47282212880,8,RJ,SP,False
574,880,Gabby_Dymick,8708471983,8,RJ,SP,False
575,726,Graig_Buckland,76706746525,5,RJ,"BA, SE",False
576,314,Cary_Neely,58456992585,5,RJ,"BA, SE",False
577,648,Mareah_Salliss,36620729550,5,RJ,"BA, SE",False
578,233,Veronika_Skae,34046423412,4,SP,"AL, PB, PE, RN",False
579,970,Sly_Emons,34010724471,4,SP,"AL, PB, PE, RN",False
580,300,Maria_Webermann,28436373413,4,SP,"AL, PB, PE, RN",False
581,105,Renault_Kingcott,4786830143,4,SP,"AL, PB, PE, RN",False
582,8,Avrom_Larn,44104383449,4,SP,"AL, PB, PE, RN",False
583,720,Skell_Keston,32416736930,9,RJ,"PR, SC",False
584,12,Dalenna_Willan,90028209923,9,RJ,"PR, SC",False
585,18,Pavia_Towsie,95394188360,3,RJ,"CE, MA, PI",False
586,556,Vinson_McCaughey,5089610339,3,RJ,"CE, MA, PI",False
587,335,Neely_Bartelet,12501422376,3,RJ,"CE, MA, PI",False
588,695,Emelen_Skeete,65329093350,3,RJ,"CE, MA, PI",False
589,492,Hortensia_Chevis,79449069387,3,RJ,"CE, MA, PI",False
590,762,Leeland_Mapledorum,22066366382,3,RJ,"CE, MA, PI",False
591,371,Alleen_Goodbairn,45395689303,3,RJ,"CE, MA, PI",False
592,543,Shelli_Vize,16093511421,4,RJ,"AL, PB, PE, RN",False
593,295,Orbadiah_Courtin,195825284,4,RJ,"AL, PB, PE, RN",False
594,803,Calida_Edridge,17967749448,4,RJ,"AL, PB, PE, RN",False
595,933,Ursula_Heinert,93239600471,4,RJ,"AL, PB, PE, RN",False
596,9,Hilary_Roper,25124025174,1,RJ,"DF, GO, MS, MT, TO",False
597,394,Nessie_Tomaskov,42684452180,1,RJ,"DF, GO, MS, MT, TO",False
598,646,Adlai_Matevosian,74300165297,2,RJ,"AC, AM, AP, PA, RO, RR",False
599,340,Ibby_Raitie,75016101264,2,RJ,"AC, AM, AP, PA, RO, RR",False
600,820,Lizzie_Pittendreigh,47309376609,6,RN,MG,False
601,274,Sheilakathryn_Ostick,9670878560,6,RN,MG,False
602,754,Jessie_Knoller,90024618608,6,RN,MG,False
603,920,Violante_Hallybone,34748586028,0,RN,RS,False
604,115,Breena_Sherborne,83349537049,0,RN,RS,False
605,564,Nessa_Lambole,55931211845,8,RN,SP,False
606,350,Charissa_Sleit,7057125674,7,RN,"ES, RJ",False
607,748,Wallace_McCarron,97875031915,9,RN,"PR, SC",False
608,283,Malina_Camoys,86175421957,9,RN,"PR, SC",False
609,53,Doll_Clyma,13013098422,4,SP,"AL, PB, PE, RN",False
610,24,Zorina_Devanny,1544518510,1,RN,"DF, GO, MS, MT, TO",False
611,48,Merv_Tull,43064795104,1,RN,"DF, GO, MS, MT, TO",False
612,711,Hercule_Sagrott,47211263105,1,RN,"DF, GO, MS, MT, TO",False
613,200,Angy_Kingsnoad,17782029260,2,RN,"AC, AM, AP, PA, RO, RR",False
614,289,Armando_Harrinson,55901007557,5,RR,"BA, SE",False
615,850,Reinhard_Marson,84529078698,6,RS,MG,False
616,463,Loydie_Wille,95577435650,6,RS,MG,False
617,277,Herc_Ineson,58272795604,6,RS,MG,False
618,42,Filippo_Spurrett,60800141490,4,SP,"AL, PB, PE, RN",False
619,684,August_Wilgar,92589733488,4,SP,"AL, PB, PE, RN",False
620,891,Danya_Lartice,95595106492,4,SP,"AL, PB, PE, RN",False
621,914,Gareth_Ivankovic,817090304,4,SP,"AL, PB, PE, RN",False
622,594,Karla_Badsworth,63183903407,4,SP,"AL, PB, PE, RN",False
623,11,Monica_Fraczak,86694408498,4,SP,"AL, PB, PE, RN",False
624,64,Yance_Vause,25341859421,4,SP,"AL, PB, PE, RN",False
625,188,Ailis_Poli,66050346437,4,SP,"AL, PB, PE, RN",False
626,464,Ronald_Baldetti,2391698240,4,SP,"AL, PB, PE, RN",False
627,467,Sutherlan_Sandford,20375299882,8,RS,SP,False
628,830,Archibald_Hember,72071854802,8,RS,SP,False
629,491,Huntington_Parchment,2003830782,8,RS,SP,False
630,857,Hedwig_Thurman,47233902860,8,RS,SP,False
631,714,Stefan_Antrobus,87965381800,8,RS,SP,False
632,301,Caryl_Perkis,36026719849,8,RS,SP,False
633,780,Randie_Ewen,36763363800,8,RS,SP,False
634,828,Maighdiln_O' Culligan,1634172884,8,RS,SP,False
635,108,Dimitry_Burditt,97553914525,5,RS,"BA, SE",False
636,992,Arman_Simmen,98979187521,5,RS,"BA, SE",False
637,167,Morten_Readings,80179544500,5,RS,"BA, SE",False
638,383,Jocelin_McGuinley,35659779573,5,RS,"BA, SE",False
639,171,Monica_Sirmon,20953481506,5,RS,"BA, SE",False
640,333,Alessandro_Bonafant,43617168540,5,RS,"BA, SE",False
641,685,Ingram_Greve,55382580502,5,RS,"BA, SE",False
642,180,Vaughn_Leele,28344044707,7,RS,"ES, RJ",False
643,698,Maris_Gribbin,27252673740,7,RS,"ES, RJ",False
644,702,Dianemarie_Ridsdell,62616363704,7,RS,"ES, RJ",False
645,29,Andres_Harly,43861165759,7,RS,"ES, RJ",False
646,941,Kala_Babbidge,94075215750,7,RS,"ES, RJ",False
647,235,Juan_Guthrum,86601995703,7,RS,"ES, RJ",False
648,796,Sebastian_Wadham,26784977980,9,RS,"PR, SC",False
649,959,Kimmie_Scamwell,81586879979,9,RS,"PR, SC",False
650,960,Carlyn_Balogh,54973903906,9,RS,"PR, SC",False
651,359,Matti_Boone,18414153917,9,RS,"PR, SC",False
652,271,Courtnay_Phillippo,98042993994,9,RS,"PR, SC",False
653,489,Abbot_Keune,10496023900,9,RS,"PR, SC",False
654,785,Niles_Haugeh,91212275942,9,RS,"PR, SC",False
655,328,Dulcie_Binks,17722452914,9,RS,"PR, SC",False
656,210,Robby_Jime,12805703936,9,RS,"PR, SC",False
657,844,Kayle_Rustman,29025823904,9,RS,"PR, SC",False
658,797,Ignace_O'Dreain,44120188906,9,RS,"PR, SC",False
659,791,Neils_Stennet,72668167345,3,RS,"CE, MA, PI",False
660,96,Iris_Olivera,12803063352,3,RS,"CE, MA, PI",False
661,864,Jaquenetta_Huskisson,36107808353,3,RS,"CE, MA, PI",False
662,936,Gib_Hexum,51803945389,3,RS,"CE, MA, PI",False
663,697,Ari_Annesley,78710995315,3,RS,"CE, MA, PI",False
664,764,Tome_Carrabott,63541115378,3,RS,"CE, MA, PI",False
665,87,Janice_Ollington,82252047356,3,RS,"CE, MA, PI",False
666,623,Gilberte_Plank,79294726398,3,RS,"CE, MA, PI",False
667,957,Ruddy_Devey,97693199373,3,RS,"CE, MA, PI",False
668,217,Ellis_Lippini,30770105343,3,RS,"CE, MA, PI",False
669,348,Nikolas_Kyteley,15692056399,3,RS,"CE, MA, PI",False
670,375,Daryl_Ondrus,45319117337,3,RS,"CE, MA, PI",False
671,539,Marrilee_Grono,69013887309,3,RS,"CE, MA, PI",False
672,943,Lin_Brixey,9228048930,3,RS,"CE, MA, PI",False
673,403,Iormina_Dunsford,39030561386,3,RS,"CE, MA, PI",False
674,749,Deck_Beggin,61465612408,4,RS,"AL, PB, PE, RN",False
675,458,Denver_Pleager,80702052450,4,RS,"AL, PB, PE, RN",False
676,897,Redford_Dearsley,8099310446,4,RS,"AL, PB, PE, RN",False
677,70,Ulrica_Pedracci,70750497475,4,RS,"AL, PB, PE, RN",False
678,978,Harrison_Falco,25913720474,4,RS,"AL, PB, PE, RN",False
679,897,Redford_Dearsley,8099310446,4,RS,"AL, PB, PE, RN",False
680,27,Georgianne_Halewood,90286819490,4,RS,"AL, PB, PE, RN",False
681,675,Reagen_Walkling,74844979167,1,RS,"DF, GO, MS, MT, TO",False
682,294,Conni_Attow,73225104108,1,RS,"DF, GO, MS, MT, TO",False
683,193,Nessa_Antognoni,97473793179,1,RS,"DF, GO, MS, MT, TO",False
684,451,Griffy_Fancutt,74794206178,1,RS,"DF, GO, MS, MT, TO",False
685,329,Gasparo_Haacker,32441884190,1,RS,"DF, GO, MS, MT, TO",False
686,168,Hebert_Paolinelli,60466460147,1,RS,"DF, GO, MS, MT, TO",False
687,743,Dene_Carson,19129600103,1,RS,"DF, GO, MS, MT, TO",False
688,311,Vivien_Cardenosa,29433013107,1,RS,"DF, GO, MS, MT, TO",False
689,719,Windy_Obern,27617590105,1,RS,"DF, GO, MS, MT, TO",False
690,847,Ludovika_Duthie,52280508257,2,RS,"AC, AM, AP, PA, RO, RR",False
691,530,Elise_Whyborne,94689599297,2,RS,"AC, AM, AP, PA, RO, RR",False
692,477,Artur_Luetchford,21427526249,2,RS,"AC, AM, AP, PA, RO, RR",False
693,126,Frances_Pautot,48369777201,2,RS,"AC, AM, AP, PA, RO, RR",False
694,847,Ludovika_Duthie,52280508257,2,RS,"AC, AM, AP, PA, RO, RR",False
695,324,Lemar_Faill,77131601241,2,RS,"AC, AM, AP, PA, RO, RR",False
696,276,Corri_Wittke,32084735246,2,RS,"AC, AM, AP, PA, RO, RR",False
697,907,Gavra_Sink,25380926207,2,RS,"AC, AM, AP, PA, RO, RR",False
698,1,Kellen_Cowherd,91362597210,2,RS,"AC, AM, AP, PA, RO, RR",False
699,121,Pennie_Graeber,83727681292,2,RS,"AC, AM, AP, PA, RO, RR",False
700,561,Arvie_Lomas,23745779614,6,SC,MG,False
701,236,Royall_Mullen,26675964631,6,SC,MG,False
702,62,Ermanno_Golson,50746285639,6,SC,MG,False
703,756,Staci_Snowling,87051578626,6,SC,MG,False
704,60,Den_Gason,24636218698,6,SC,MG,False
705,445,Mendel_Maffulli,56725630669,6,SC,MG,False
706,62,Ermanno_Golson,50746285639,6,SC,MG,False
707,249,Nigel_Bradforth,7413752069,6,SC,MG,False
708,841,Charil_Joost,60508269601,6,SC,MG,False
709,656,Kakalina_Pollicott,83798648085,0,SC,RS,False
710,640,Amalia_Hartus,31327706040,0,SC,RS,False
711,813,Gaelan_Kleewein,60040981088,0,SC,RS,False
712,239,Daile_Le Page,17349398859,8,SC,SP,False
713,499,Celinka_Macias,55389030877,8,SC,SP,False
714,118,Stace_Izakson,24550394803,8,SC,SP,False
715,882,Jorie_Jewkes,90606002820,8,SC,SP,False
716,896,Jacques_Klimke,37576745886,8,SC,SP,False
717,377,Shanie_Forsdyke,30364468505,5,SC,"BA, SE",False
718,159,Joann_Derrick,12471259553,5,SC,"BA, SE",False
719,234,Haleigh_Richly,69454207520,5,SC,"BA, SE",False
720,730,Tootsie_Phil,76324364569,5,SC,"BA, SE",False
721,525,Ethelda_Calf,86185539721,7,SC,"ES, RJ",False
722,316,Antonie_Wrankmore,73089747740,7,SC,"ES, RJ",False
723,903,Scotti_Bras,96219323785,7,SC,"ES, RJ",False
724,186,Legra_Le Pruvost,76304003730,7,SC,"ES, RJ",False
725,759,Alameda_Bloyes,88662715788,7,SC,"ES, RJ",False
726,989,Peterus_Winear,97899100704,7,SC,"ES, RJ",False
727,824,Florencia_Weatherup,15178222709,7,SC,"ES, RJ",False
728,57,Joe_Hancock,39573087472,4,SP,"AL, PB, PE, RN",False
729,233,Veronika_Skae,34046423412,4,SP,"AL, PB, PE, RN",False
730,209,Yvor_Epdell,15737942449,4,SP,"AL, PB, PE, RN",False
731,428,Giacinta_Woan,60126733457,4,SP,"AL, PB, PE, RN",False
732,717,Emlynn_Instone,36733121387,3,SP,"CE, MA, PI",False
733,339,Arlana_Belford,33249579319,3,SP,"CE, MA, PI",False
734,367,Godard_Gayforth,75303938395,3,SP,"CE, MA, PI",False
735,194,Siouxie_Pullar,75159767304,3,SC,"CE, MA, PI",False
736,409,Lizzie_Donalson,50515026360,3,SC,"CE, MA, PI",False
737,834,Jessika_Simioli,37991890333,3,SC,"CE, MA, PI",False
738,101,Lea_Gillings,91722349387,3,SC,"CE, MA, PI",False
739,313,Patton_Lartice,60585344370,3,SC,"CE, MA, PI",False
740,343,Mendel_Paulino,91810359341,3,SC,"CE, MA, PI",False
741,56,Keeley_Khristyukhin,57366687421,4,SC,"AL, PB, PE, RN",False
742,253,Salvidor_Lux,57728972413,4,SC,"AL, PB, PE, RN",False
743,452,Susana_Hasling,36630467450,4,SC,"AL, PB, PE, RN",False
744,706,Jarid_Prout,60303935456,4,SC,"AL, PB, PE, RN",False
745,484,Fairfax_Splain,21754795447,4,SC,"AL, PB, PE, RN",False
746,211,Garrott_Jepps,20314055193,1,SC,"DF, GO, MS, MT, TO",False
747,954,Aaron_Gerleit,37856421134,1,SC,"DF, GO, MS, MT, TO",False
748,419,Mortie_Lots,24487165105,1,SC,"DF, GO, MS, MT, TO",False
749,911,Lisa_Neylan,68620086170,1,SC,"DF, GO, MS, MT, TO",False
750,419,Mortie_Lots,24487165105,1,SC,"DF, GO, MS, MT, TO",False
751,879,Brian_Reilinger,95901825187,1,SC,"DF, GO, MS, MT, TO",False
752,439,Anne-corinne_Twizell,21172959161,1,SC,"DF, GO, MS, MT, TO",False
753,680,Darryl_Dugall,64097298127,1,SC,"DF, GO, MS, MT, TO",False
754,404,Jermaine_Furlong,43238467115,1,SC,"DF, GO, MS, MT, TO",False
755,787,Zachery_McIlwraith,48151283246,2,SC,"AC, AM, AP, PA, RO, RR",False
756,725,Amalee_Warbeys,81595388206,2,SC,"AC, AM, AP, PA, RO, RR",False
757,397,Clarance_Dudgeon,5516853524,2,SC,"AC, AM, AP, PA, RO, RR",False
758,778,Craggie_Peschmann,95496440220,2,SC,"AC, AM, AP, PA, RO, RR",False
759,773,Shannan_Jamblin,35029152610,6,SE,MG,False
760,43,Stephannie_Girard,88376840614,6,SE,MG,False
761,224,Edi_Groucock,46497545000,0,SE,RS,False
762,633,Elane_Heathcoat,1345261209,0,SE,RS,False
763,364,Orland_Sertin,95667961024,0,SE,RS,False
764,904,Ariana_Palke,7765247808,0,SE,RS,False
765,151,Dewain_Saffle,28591461800,8,SE,SP,False
766,776,Troy_Adame,43245967861,8,SE,SP,False
767,692,Lissa_Roberti,61889043826,8,SE,SP,False
768,710,Sharyl_Kent,44424249859,8,SE,SP,False
769,402,Nealon_Dieton,80451514718,7,SE,"ES, RJ",False
770,483,Irita_Ramel,95707454799,7,SE,"ES, RJ",False
771,946,Kelby_Toulch,98845408701,7,SE,"ES, RJ",False
772,746,Mariska_Sayle,12544022337,3,SE,"CE, MA, PI",False
773,687,Nefen_Haggis,91105604322,3,SE,"CE, MA, PI",False
774,526,Spence_Bennett,99034134326,3,SE,"CE, MA, PI",False
775,28,Petey_Snoxall,52722877465,4,SE,"AL, PB, PE, RN",False
776,202,Doralynne_Deathridge,48825263104,1,SE,"DF, GO, MS, MT, TO",False
777,117,Hersch_Zellick,31939123100,1,SE,"DF, GO, MS, MT, TO",False
778,869,Anastasia_Leveritt,11165493608,6,SP,MG,False
779,315,Eliot_Todari,69043768642,6,SP,MG,False
780,591,Jacquie_Livingston,55549103605,6,SP,MG,False
